profile_url,hourly_rate,num_skills,first_skill,bio_length,bio_word_count,avg_word_length,num_stop,administrative & secretarial,business & finance,design & art,education & training,engineering & architecture,legal,programming & development,sales & marketing,writing & translation,hours_worked_pr_mnth_pst_yr,has_quote,hours_worked,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
https://www.guru.com/freelancers/scopic,24.0,5,Angular,1901,232,7.229437229437229,43,0,0,0,0,0,0,0,1,0,4632.927083333333,1,55595.125,-0.4736865947351736,-0.08384843124350642,0.1465225888087469,-0.09458476807922125,-0.3641882835942156,0.1585757970371667,-0.07142244172008598,-0.3672789333497777,-0.08779177108012579,0.526227303419043,0.21688725198892986,0.1443514432758093,0.4431192163158866,0.3313813461976893,0.2617410337223726,-0.4348527621696977,0.3036325519575792,0.14410390752532026,-0.22640662655672605,0.48655853516915265,0.49271762765505733,0.028475677501410245,0.1779440946657868,0.08383330040994813,0.13745681301635854,-0.5833042984499651,-0.108087471587693,0.48799182500909355,0.7184011403252096,0.4469906143844128,-0.24943431677187192,-0.4019941394819933,0.20002691311871304,-0.12130509794634932,0.37605932105113477,-0.4763662075295168,-0.6417429771493462,-0.32652722818448265,-0.09523231673657018,-0.1556410578024738,0.13038771125104498,0.42368432493770825,0.5117460036540733,-0.046578788258792726,-0.4754702247240964,-0.17131948663907892,-0.2025925858055844,0.09221624202259324,-0.3910200888181434,-0.5433870427748736
https://www.guru.com/freelancers/mohammed-fellak,50.0,5,Django,1596,235,5.7957446808510635,59,0,0,0,0,0,0,1,0,0,16.138333333333332,1,193.66,-0.42257702433400685,-0.07744106280780028,0.1307737925755126,-0.08429490021681266,-0.32550991817362723,0.13999100502521272,-0.06404754571941873,-0.3289311373872416,-0.07934693749698382,0.4672576825297068,0.19212631103656594,0.12492997698958903,0.3936078068282869,0.2906544502410624,0.230240840523962,-0.3860585225952996,0.2740579381112068,0.1253515850338671,-0.20050899577992304,0.4347039313306884,0.44307056305900455,0.02755591653389967,0.15994313944663321,0.07477143861442095,0.12151148763026982,-0.5215755205542322,-0.09806231897146929,0.4380375621101213,0.6453767228457663,0.3937055783139335,-0.22175955104212913,-0.3626717258067358,0.17610315174337418,-0.10680776878836609,0.3366922794116868,-0.42110731239829746,-0.5720689019986561,-0.2928697437284485,-0.08053766708407137,-0.14236029544993054,0.11796662276462903,0.38074665220956955,0.4585491418838501,-0.044388536637785685,-0.4234034668595072,-0.15090659869805215,-0.17969114886271575,0.08076785107158006,-0.3468934784214648,-0.4854398899608188
https://www.guru.com/freelancers/tyler-williams-react-js-expert,55.0,5,Angular,1611,245,5.579591836734694,59,0,0,0,0,0,0,1,0,0,12.121212121212121,1,145.45454545454547,-0.47107014200977376,-0.085145243166669,0.14970386018221443,-0.0947754646626276,-0.3672356610563961,0.156039486563689,-0.07256551398549581,-0.36897045585352023,-0.08753428651598862,0.5247790202297069,0.2172798795273175,0.14508197411290696,0.439684596315429,0.32934511905989133,0.25856897315463506,-0.43513093360171123,0.30354813652465473,0.1433808012815142,-0.2230288792854628,0.49029040024489967,0.49378707390781995,0.02711092061803651,0.1802108357282909,0.08735129640852982,0.13459988789179841,-0.5829877690286249,-0.10926967107288137,0.4903759353265569,0.7213077503885772,0.44268575099271695,-0.24920552400116985,-0.40571946278214455,0.19984798437940912,-0.12289775346682684,0.3786175824903153,-0.4745320102854355,-0.6388754315070204,-0.3256830800626729,-0.09415739914402366,-0.15956806678425622,0.13180985120502678,0.42795946861843803,0.5118771616268802,-0.04741074377513566,-0.47652312821230375,-0.17131084072831515,-0.20086962840444333,0.0894828311582977,-0.3874157799558865,-0.5443878119459024
https://www.guru.com/freelancers/suhaa-rawda,30.0,5,Angular,1296,185,6.010810810810811,39,0,0,0,0,0,0,0,1,0,5.833333333333333,1,70.0,-0.3635481678777271,-0.06587592315756613,0.11676132037407821,-0.07162235309887263,-0.2832943302475744,0.11683511030342844,-0.05591192910732287,-0.2848101328644488,-0.06909269353167878,0.4014232096572717,0.16363689738015333,0.10995325901442105,0.33850918482575154,0.25323500898149276,0.1996276020589802,-0.3332500888241662,0.2347101012451781,0.10849040974345472,-0.17206998334990609,0.3773222000648578,0.38198216093911064,0.022199562336835597,0.14022930918468368,0.06595317988346021,0.10484151469750537,-0.4484915795425574,-0.08159552747383714,0.37709687608811593,0.5541556601723036,0.33958781841728425,-0.1905999102940162,-0.3097967430949211,0.15508450816075006,-0.0942139947373006,0.2965957574132416,-0.36123877950012684,-0.492879965239101,-0.2500829015754991,-0.0740764494985342,-0.12158232658273643,0.09797629093130429,0.3262138704044951,0.39189062101973426,-0.03865623034329878,-0.36476466928919155,-0.13415791942841476,-0.15442442417972618,0.06949392944160435,-0.2952797390106652,-0.4172033651007546
https://www.guru.com/freelancers/top-guru-assistants,20.0,5,Android,1709,198,7.636363636363637,34,0,0,0,0,0,0,0,1,0,1219.3791666666666,1,14632.55,-0.39773947147782457,-0.07208056057001962,0.12560627245625786,-0.08203007397783357,-0.3101654835911684,0.13346706495382066,-0.05930022348454872,-0.31360174888788267,-0.07350977767681227,0.4439271247490894,0.1812892650622268,0.11848738793890144,0.3734432460610257,0.278650980529397,0.218078296155084,-0.3680788044666135,0.25635946156500383,0.12174391252703445,-0.1907754784319983,0.4159116668756618,0.4199334048601084,0.02581140583619302,0.15398271927653356,0.07259597593571904,0.11241627709810124,-0.49370830142220784,-0.09448534507997507,0.4160904360198697,0.6089761484154436,0.37522069390776547,-0.21042705626161987,-0.34327954530369403,0.16903602483487407,-0.10509589544042598,0.321027425226084,-0.4021104823711307,-0.5411541586698487,-0.2769237074914367,-0.07648364202184386,-0.1353546280283914,0.10998484349354755,0.359313290306302,0.43270241936971976,-0.040518622997021955,-0.4035112251375997,-0.14624322097488615,-0.17152259420863417,0.07476311962141893,-0.32997244336577347,-0.4595998030935609
https://www.guru.com/freelancers/eden-programming-village,70.0,5,Android,170,26,5.576923076923077,5,0,0,0,0,0,0,1,0,0,309.76785714285717,1,3717.214285714286,-0.5366375803947449,-0.09703604032595953,0.17373420894145966,-0.10880314161380132,-0.41395771503448486,0.17429441809654236,-0.07851736024022102,-0.42760252157847084,-0.09788168122371038,0.5964631617069245,0.24539378980795543,0.16198170135418574,0.49897160530090334,0.37293836871782937,0.2945766339699427,-0.49212988615036013,0.34032372136910755,0.15956319123506546,-0.257752925157547,0.5541381498177846,0.5575358708699544,0.031404720370968184,0.204715292652448,0.09444760084152222,0.15106530686219533,-0.6601867357889811,-0.12486725697914759,0.5560126960277557,0.8172659397125244,0.5012608110904694,-0.27960998316605884,-0.4622371296087901,0.22741396923859913,-0.13774555126825969,0.42404406269391376,-0.5378458360830943,-0.7239611705144247,-0.3756642023722331,-0.10348177353541056,-0.17846021304527918,0.14917557338873547,0.4781704326470693,0.583257931470871,-0.05817353377739588,-0.5398306866486867,-0.19441390732924144,-0.2315196176369985,0.10122560362021128,-0.4394454995791117,-0.6219330132007599
https://www.guru.com/freelancers/ken-gold,50.0,5,Android,1748,226,6.829596412556054,24,0,0,0,0,0,0,1,0,0,56.27166666666667,1,675.26,-0.40000761213401953,-0.07394995135255159,0.12678215370203058,-0.08022322307030359,-0.31316513928274314,0.130949417501688,-0.06265619757274786,-0.31261379818121593,-0.07359885052234555,0.44233250537266333,0.18256178324421246,0.12216440128783385,0.3758049914613366,0.2795277512321869,0.22075966379294792,-0.3688304760803779,0.257224212680012,0.12068693133381506,-0.18933987182875475,0.41710286277035874,0.41753783461948235,0.026460674684494735,0.1550738479476422,0.07214738330803812,0.1127325434392939,-0.49595098160207274,-0.09426055702691277,0.4163911256318291,0.6101383205503226,0.37328593047956626,-0.21176941220959028,-0.34291235289225974,0.1702819051531454,-0.10491263313839833,0.3224836471801003,-0.4007759520163139,-0.5444955670585235,-0.275719661389788,-0.08193941660380612,-0.13602290777489542,0.11163413049653173,0.3621933459614714,0.43383189775049685,-0.04171903766109608,-0.40414241751035057,-0.14728990082318585,-0.16884330312410992,0.07604029395151883,-0.3287850233415763,-0.4602182008946935
https://www.guru.com/freelancers/ios-app-developer-thomas-woodfin,30.0,5,Android,76,14,4.5,5,0,0,0,0,0,0,0,1,0,61.85,1,742.2,-0.4159950041051569,-0.07585230370148502,0.13155926719050984,-0.08535115186381957,-0.32394809738315383,0.13831392746290255,-0.06210033340251137,-0.33123124544990473,-0.07901933199147983,0.467299155634025,0.19167101318980084,0.12468775824226182,0.39198494291511077,0.29229408977874394,0.2303314244952695,-0.38446496298600885,0.27142909040738794,0.12738637677554426,-0.20248443453476347,0.43431792562377863,0.4387259103100875,0.02585370261382697,0.15834816982006206,0.07730271872775309,0.1191581929552144,-0.5148120206491701,-0.0948085402748708,0.43677479927909785,0.6387774024544091,0.3930777782766983,-0.22147403336290655,-0.35728706175397185,0.17693294520521985,-0.1084002661037034,0.33681761537646426,-0.420126106333116,-0.5648355486577955,-0.291458311908204,-0.0821430122736713,-0.1413553126541705,0.11723496231796413,0.3782787988411969,0.4547718729952286,-0.04046946381828908,-0.424564473074058,-0.1524477732721074,-0.17734084226961794,0.07835074011557575,-0.343359952214463,-0.48267294851870374
https://www.guru.com/freelancers/james-mays-1,55.0,5,Android,659,103,5.407766990291262,39,0,0,0,0,0,0,1,0,0,28.787878787878785,1,345.45454545454544,-0.34660571656492817,-0.06085750497828507,0.10890299633863461,-0.06983519401625697,-0.2689914083085864,0.11510466885225601,-0.05029396601975054,-0.2733955053410616,-0.06618852579001203,0.385222490652498,0.15586631184062325,0.10413924767355244,0.3201170448797295,0.2373905639691525,0.18522120929177266,-0.31951580591589573,0.22149261549474245,0.10263116943863142,-0.16643287964075446,0.3572087295981775,0.36370224294712744,0.02151298307686068,0.1327047278902617,0.0624955239655248,0.09910954144525241,-0.42633099683437004,-0.08056028314069452,0.358725254165839,0.5285862865577261,0.32340073011007653,-0.18215908507356443,-0.29473850822233294,0.1467451244615108,-0.08638244261404118,0.2771943545485117,-0.34410178266375896,-0.4697435914751995,-0.24020827296807104,-0.06625215997723077,-0.1173132225556905,0.09747967938612025,0.3114821921630078,0.3763084569609309,-0.03843643186271684,-0.3498037880712963,-0.12377904875046876,-0.14543519424925366,0.06514214539159853,-0.28674138368791846,-0.3958095176571823
https://www.guru.com/freelancers/mxi-coders-inc,14.0,5,Android,1306,173,6.670588235294118,27,0,1,0,0,0,0,0,0,0,10.119047619047619,1,121.42857142857143,-0.48233784805854846,-0.08609928730232962,0.1530557861069924,-0.09759938391728391,-0.37283128878936683,0.15893024551393142,-0.07442253138388283,-0.3812735192477703,-0.09309127905149141,0.53588441078519,0.22298396147530655,0.14714829776243404,0.447994130117626,0.336159887627281,0.2614394798874855,-0.444600167459455,0.3132251775984106,0.1436076540467811,-0.22960714427433138,0.4990506237693902,0.5054529320834011,0.028124555471706492,0.18459553300435172,0.08979393779460726,0.13720023015449787,-0.6006820470351597,-0.1136571099612348,0.5032501643330887,0.736306095046216,0.4511644760596341,-0.2518414956485403,-0.41335626659465247,0.20236617092300077,-0.12429765085208005,0.3853920138087766,-0.4811068990364157,-0.6553012001617201,-0.3341018355869014,-0.09407044725556826,-0.16219729865933286,0.13517386883754154,0.4341468861133888,0.5228883575262695,-0.04903863143609387,-0.487101954632792,-0.17657010289358682,-0.20501073009880452,0.0922367075008565,-0.39579273638283385,-0.55211999395798
